Type,BodyPart,Equipment,Level,Cardiovascular_Safe,Title,Desc
Strength,Quadriceps,Barbell,Intermediate,0,King Maker Barbell Back Suck,"La sentadilla de Barbell Back es un movimiento compuesto popular que enfatiza la construcción de los grupos musculares de la parte inferior del cuerpo y la fuerza general. Es la forma clásica de comenzar un día de piernas, y es una pieza central digna de un programa de entrenamiento de la parte inferior del cuerpo. La sentadilla es un ascensor competitivo en el deporte del levantamiento de pesas, pero también es una medición clásica de la fuerza de la parte inferior del cuerpo. Con la barra acumulada en las trampas o la parte superior de la espalda, el énfasis se pone en la cadena posterior, pero todo el cuerpo se trabaja. La sentadilla trasera se puede entrenar en todo, desde singles pesados ​​hasta conjuntos de 20 repeticiones o más."
Strength,Quadriceps,Barbell,Intermediate,0,Peso muerto de rey creador de barra,"El peso muerto de Barbell es un ejercicio compuesto utilizado para desarrollar la fuerza y ​​el tamaño general en la cadena posterior. Es un ascensor de la competencia en el deporte del levantamiento de pesas, pero también se considera un punto de referencia clásico de la fuerza general. Cuando se realiza con las manos fuera de las rodillas, a menudo se llama peso muerto ""convencional"". Cuando los pies son anchos y las manos están dentro de las rodillas, es un peso muerto de sumo."
Strength,Quadriceps,Kettlebells,Intermediate,0,Calombra,"La sentadilla de copa es un popular ejercicio de la parte inferior del cuerpo donde sostiene una pesa reta o pesa frente a su pecho como si estuviera apoyando una taza o copa pesada. Puede ayudar a los levantadores de todos los niveles a mejorar su técnica de sentadillas y su movilidad de la cadera, pero también puede funcionar como un movimiento de accesorios de construcción muscular o de fuerza para atletas experimentados. También funciona bien en combinaciones, complejos y flujos con otros movimientos de pesas rusas como columpios, prensas y limpiezas."
Strength,Quadriceps,Kettlebells,Expert,1,Kettlebell en cuclillas en chalada de un solo brazo,"La sentadilla de pesas de Kettlebell de un solo brazo es un popular movimiento de pesas rusas realizadas mientras sostiene una sola reta de pesas en una posición superior bloqueada. Se dirige dinámicamente los músculos de la parte inferior del cuerpo, al tiempo que desafía y construye la estabilidad del hombro y la movilidad superior. Se puede entrenar en rangos de representantes de fuerza o construcción muscular, en circuito o entrenamiento de pérdida de grasa, o como parte de una combinación o complejo de Kettlebell."
Strength,Quadriceps,Kettlebells,Intermediate,1,Cuclillas laterales de Kettlebell,"La sentadilla lateral de Kettlebell es un movimiento popular para construir movilidad y fuerza lateral en las caderas. Se puede realizar para el tiempo o para los representantes, ya sea por sí solo o como parte de un circuito de pesas rusas, complejo o flujo."
Strength,Quadriceps,Kettlebells,Intermediate,1,Kettlebell SUMO Squat,"La sentadilla de sumo kettlebell es un movimiento de la parte inferior del cuerpo que enfatiza los músculos de las caderas, glúteos y quads. Compare atributos tanto con el peso muerto de Kettlebell como con la sentadilla de copa, pero generalmente se realiza con una postura más amplia y los pies apuntan más hacia afuera, similar a un peso muerto de sumo. Su postura única ayuda al levantador a mantener un torso vertical, así como a enfatizar estirar las caderas y los músculos aductores."
Strength,Quadriceps,Kettlebells,Intermediate,1,Progresión del thruster de Kettlebell,"La progresión del thruster de Kettlebell es un movimiento combinado de Kettlebell que incluye una extensión de cuclillas, rizos, prensa y superiores en una sola secuencia. Puede funcionar bien con un peso ligero o moderado, ya sea para el tiempo o las repeticiones, en el entrenamiento al estilo del circuito o como un solo ""flujo"" de Kettlebell."
Strength,Quadriceps,Kettlebells,Intermediate,1,Kettlebell Power Clean,"La limpieza de potencia de Kettlebell es un ejercicio explosivo de Kettlebell donde el levantador lleva el peso al nivel de los hombros con un ligero giro entre las piernas. A menudo se usa como ejercicio para enseñar la técnica limpia de Kettlebell, pero también es un valioso ejercicio de potencia por derecho propio. Se puede realizar en bajos rangos de repeticiones para rangos de resistencia o mayores Rep para la práctica técnica o el crecimiento muscular."
Strength,Quadriceps,Kettlebells,Intermediate,0,Cabalde de Kettlebell de un solo brazo,"La sentadilla de pesas de Kettlebell de un solo brazo es un popular movimiento de pesas rusas realizadas mientras sostiene una sola reta de pesas en una posición superior bloqueada. Se dirige dinámicamente los músculos de la parte inferior del cuerpo, al tiempo que desafía y construye la estabilidad del hombro y la movilidad superior. Se puede entrenar en rangos de representantes de fuerza o construcción muscular, en circuito o entrenamiento de pérdida de grasa, o como parte de una combinación o complejo de Kettlebell."
Strength,Quadriceps,Kettlebells,Intermediate,1,Caborrilla pulsante en cuclillas,"La sentadilla de copa pulsante es una manera simple de hacer que una variación de sentadillas popular sea más exigente para la parte inferior del cuerpo y el sistema cardiovascular. Se pueden hacer por tiempo o representantes, lo que le permite obtener un efecto de entrenamiento significativo de un peso ligero en el entrenamiento al estilo del circuito."
Strength,Quadriceps,Kettlebells,Intermediate,1,Lunge alterna de doble kettlebell para limpiar,"La lombrición alterna de doble kettlebell para limpiar es una combinación de movimientos de pesas rusas en una sola secuencia. Esta combinación se puede realizar para el tiempo o para los repeticiones, a menudo como entrenamiento al estilo de circuito para el acondicionamiento o la pérdida de grasa, o en un complejo o flujo de retaguardia."
Strength,Quadriceps,Kettlebells,Intermediate,0,Chublet en cuclillas,"La sentadilla de copa es un popular ejercicio de la parte inferior del cuerpo donde sostiene una pesa reta o pesa frente a su pecho como si estuviera apoyando una taza o copa pesada. Puede ayudar a los levantadores de todos los niveles a mejorar su técnica de sentadillas y su movilidad de la cadera, pero también puede funcionar como un movimiento de accesorios de construcción muscular o de fuerza para atletas experimentados. También funciona bien en combinaciones, complejos y flujos con otros movimientos de pesas rusas como columpios, prensas y limpiezas."
Strength,Quadriceps,Kettlebells,Intermediate,0,Guy Kettlebell SUMO S.CURA,"La sentadilla de sumo kettlebell es un movimiento de la parte inferior del cuerpo que enfatiza los músculos de las caderas, glúteos y quads. Compare atributos tanto con el peso muerto de Kettlebell como con la sentadilla de copa, pero generalmente se realiza con una postura más amplia y los pies apuntan más hacia afuera, similar a un peso muerto de sumo. Su postura única ayuda al levantador a mantener un torso vertical, así como a enfatizar estirar las caderas y los músculos aductores."
Strength,Quadriceps,Kettlebells,Intermediate,1,Squat de doble kettlebell,"La sentadilla frontal de doble kettlebell es un popular movimiento de pesas de pesas realizadas mientras sostiene dos retas en la posición delantera. Se dirige dinámicamente los músculos de la parte inferior del cuerpo, y los músculos de la parte superior de la espalda y el núcleo isométricamente. Se puede entrenar en rangos de representantes tradicionales de fuerza o construcción muscular, en el entrenamiento de circuito o pérdida de grasa, o como parte de una combinación o complejo más grande de Kettlebell."
Strength,Quadriceps,Kettlebells,Intermediate,0,Fyr Kettlebell Squat limpia,"La limpieza de cuclillas Kettlebell es un ejercicio explosivo de pesas rusas donde el levantador lleva el peso al nivel de los hombros con un ligero giro entre las piernas. A menudo se usa como ejercicio para enseñar la técnica limpia de Kettlebell, pero también es un valioso ejercicio de potencia por derecho propio. Se puede realizar en bajos rangos de repeticiones para rangos de resistencia o mayores Rep para la práctica técnica o el crecimiento muscular."
Strength,Quadriceps,Kettlebells,Intermediate,1,Cortadora de Kettlebell de un solo brazo,"La sentadilla delantera de Kettlebell de un solo brazo es un popular movimiento de pesas rusas realizadas mientras sostiene una sola reta de pesas en la posición delantera. Se dirige dinámicamente los músculos de la parte inferior del cuerpo, y los músculos de la parte superior de la espalda y el núcleo isométricamente. Se puede entrenar en rangos de representantes de fuerza o construcción muscular, en circuito o entrenamiento de pérdida de grasa, o como parte de una combinación o complejo de Kettlebell."
Strength,Quadriceps,Kettlebells,Intermediate,1,Estante delantero de Kettlebell,"La estragos delantera delantero de Kettlebell es un ejercicio dinámico de pierna y núcleo en el que un levantador realiza estocadas mientras sostiene una sola kettlebell en la posición delantera. Es un desafío de coordinación único, pero también desafiante para la musculatura del abdomen, la parte inferior del cuerpo, los hombros y la parte superior de la espalda. Se realiza más comúnmente para repeticiones más altas, como 10-15 repeticiones por lado o para el tiempo. Puede funcionar en entrenamientos estilo circuito, así como en entrenamientos musculares o centrados en la fuerza."
Strength,Quadriceps,Kettlebells,Intermediate,1,Cabollar en cuclillas,"La sentadilla de copa es un popular ejercicio de la parte inferior del cuerpo donde sostiene una pesa reta o pesa frente a su pecho como si estuviera apoyando una taza o copa pesada. Puede ayudar a los levantadores de todos los niveles a mejorar su técnica de sentadillas y su movilidad de la cadera, pero también puede funcionar como un movimiento de accesorios de construcción muscular o de fuerza para atletas experimentados. También funciona bien en combinaciones, complejos y flujos con otros movimientos de pesas rusas como columpios, prensas y limpiezas."
